class,aurocs,tune_idx
1,0.9181234824835242,18.0
1,0.9120013874436351,13.0
1,0.9176205341657996,5.0
1,0.9127297953520639,214.0
1,0.9169094693028096,22.0
1,0.917811307665626,209.0
1,0.9168400971210545,14.0
1,0.9133541449878598,7.0
1,0.9159209157127992,10.0
1,0.9028442594519597,226.0
1,0.9192507804370447,19.0
1,0.9119667013527576,8.0
1,0.9086541796739507,227.0
1,0.9133194588969823,213.0
1,0.9123135622615332,11.0
1,0.903139091224419,224.0
1,0.9141866111689212,16.0
1,0.9142906694415539,3.0
1,0.9006937218175513,234.0
1,0.9160423170308706,15.0
1,0.9185570586194935,207.0
1,0.9164932362122789,233.0
1,0.9143773846687479,218.0
1,0.9153659382587582,17.0
1,0.8934443288241416,232.0
1,0.9169961845300035,2.0
3,0.741001221001221,222.0
3,0.7564102564102564,170.0
3,0.7443956043956044,152.0
3,0.7477411477411476,68.0
3,0.7545543345543345,151.0
3,0.7472039072039072,150.0
3,0.7467887667887668,11.0
3,0.7569719169719169,67.0
3,0.7298412698412697,171.0
3,0.7486202686202688,153.0
3,0.756971916971917,105.0
3,0.7455189255189255,216.0
3,0.741978021978022,52.0
3,0.7474481074481074,73.0
3,0.7577289377289378,173.0
3,0.7386080586080586,145.0
3,0.7587545787545787,146.0
3,0.758070818070818,72.0
3,0.749108669108669,147.0
3,0.7583638583638583,16.0
3,0.7520879120879121,71.0
3,0.7452014652014652,148.0
3,0.7385836385836385,149.0
3,0.7287179487179487,172.0
3,0.7534798534798535,66.0
3,0.746080586080586,154.0
3,0.7566788766788767,53.0
3,0.7456898656898656,55.0
3,0.7380708180708181,167.0
3,0.7525518925518925,60.0
3,0.7483760683760683,219.0
3,0.7528693528693527,160.0
3,0.7552136752136752,59.0
3,0.7376068376068377,166.0
3,0.7389743589743589,163.0
3,0.7564835164835165,14.0
3,0.7476678876678876,218.0
3,0.7408547008547008,164.0
3,0.7564346764346764,56.0
3,0.7456166056166057,61.0
3,0.7326984126984127,168.0
3,0.7493284493284492,217.0
3,0.7377045177045178,169.0
3,0.7404884004884005,15.0
3,0.7433211233211233,220.0
3,0.7497924297924298,157.0
3,0.7532356532356532,159.0
3,0.7416849816849816,206.0
3,0.7323321123321124,224.0
3,0.746007326007326,96.0
3,0.7432478632478633,95.0
3,0.741001221001221,118.0
3,0.7481562881562881,4.0
3,0.7287667887667887,232.0
3,0.7504517704517704,119.0
3,0.7488400488400488,121.0
3,0.7460561660561661,92.0
3,0.747032967032967,230.0
3,0.7517460317460317,122.0
3,0.7556043956043956,91.0
3,0.7448595848595847,123.0
3,0.7542368742368742,5.0
3,0.745934065934066,120.0
3,0.7461050061050061,97.0
3,0.751990231990232,103.0
3,0.7243223443223442,234.0
3,0.7535286935286934,102.0
3,0.7527228327228327,109.0
3,0.7508424908424908,101.0
3,0.7504273504273504,110.0
3,0.7552136752136752,100.0
3,0.7436385836385836,233.0
3,0.7494017094017094,99.0
3,0.7474969474969475,98.0
3,0.7546275946275947,114.0
3,0.7426617826617825,124.0
3,0.7483760683760684,125.0
3,0.7476434676434677,89.0
3,0.7421733821733821,226.0
3,0.7536996336996338,136.0
3,0.7476678876678877,137.0
3,0.7507692307692307,79.0
3,0.7431990231990232,138.0
3,0.7411477411477411,78.0
3,0.7425396825396825,139.0
3,0.7543101343101343,50.0
3,0.7547252747252747,140.0
3,0.7561904761904762,141.0
3,0.7540903540903542,75.0
3,0.7464713064713066,143.0
3,0.7502808302808303,74.0
3,0.7517704517704518,135.0
3,0.7368498168498169,144.0
3,0.7428815628815629,81.0
3,0.7447863247863248,227.0
3,0.7405372405372406,229.0
3,0.7445177045177045,126.0
3,0.7532600732600732,6.0
3,0.7405860805860806,128.0
3,0.7441758241758242,129.0
3,0.7411477411477411,228.0
3,0.7446153846153847,130.0
3,0.7385592185592185,131.0
3,0.7642979242979243,84.0
3,0.7528449328449328,132.0
3,0.7456654456654457,7.0
3,0.7501098901098902,133.0
3,0.7277167277167277,134.0
3,0.7494993894993894,77.0
3,0.7562637362637362,156.0
3,0.732039072039072,174.0
3,0.7423687423687423,183.0
3,0.740976800976801,196.0
3,0.7437362637362637,197.0
3,0.7503052503052503,182.0
3,0.7496214896214896,198.0
3,0.7440048840048841,181.0
3,0.7592185592185592,30.0
3,0.738046398046398,199.0
3,0.7581929181929181,180.0
3,0.7573870573870574,22.0
3,0.7488644688644688,214.0
3,0.7475213675213676,200.0
3,0.741978021978022,179.0
3,0.7515262515262515,46.0
3,0.7641269841269841,28.0
3,0.7554090354090354,213.0
3,0.7511111111111111,195.0
3,0.7521611721611722,189.0
3,0.7497924297924298,38.0
3,0.7554822954822955,188.0
3,0.7535286935286934,211.0
3,0.7611233211233212,190.0
3,0.7470573870573871,20.0
3,0.7504761904761904,187.0
3,0.7543101343101343,191.0
3,0.7467643467643468,186.0
3,0.7478876678876679,210.0
3,0.7526251526251525,194.0
3,0.7610989010989011,184.0
3,0.7412454212454213,192.0
3,0.7416605616605616,201.0
3,0.7475946275946277,207.0
3,0.7507692307692307,23.0
3,0.7456166056166056,176.0
3,0.7505250305250306,215.0
3,0.7563369963369962,177.0
3,0.7485225885225885,26.0
3,0.7522832722832723,25.0
3,0.751990231990232,175.0
3,0.7507692307692307,203.0
3,0.7422710622710622,204.0
3,0.7399999999999999,205.0
3,0.7615628815628817,49.0
3,0.7446153846153846,17.0
3,0.7565811965811965,27.0
3,0.7458852258852259,48.0
3,0.7498168498168498,178.0
3,0.7414407814407814,202.0
3,0.754017094017094,24.0
4,0.6926497020149465,77.0
4,0.630262037650175,81.0
4,0.628843061205184,134.0
4,0.6696622836060921,210.0
4,0.6295525494276796,193.0
4,0.6819600794626809,25.0
4,0.687730583672311,82.0
4,0.6817235833885157,105.0
4,0.6850818276416611,133.0
4,0.6565131018825087,141.0
4,0.6803519061583577,7.0
4,0.6846088354933308,101.0
4,0.6787910320688677,192.0
4,0.6727840317850723,83.0
4,0.6465329675527387,132.0
4,0.6889130640431369,131.0
4,0.6545738340743544,194.0
4,0.6746760003783937,204.0
4,0.6734462207927348,130.0
4,0.6745814019487276,33.0
4,0.6852237252861603,211.0
4,0.6696149843912591,109.0
4,0.6508844953173777,226.0
4,0.6646012676189574,135.0
4,0.6689527953835966,23.0
4,0.6946835682527671,24.0
4,0.6482830385015608,16.0
4,0.6645066691892916,139.0
4,0.6798316147951944,103.0
4,0.6581212751868319,225.0
4,0.5879765395894428,234.0
4,0.6656418503452843,78.0
4,0.6665405354271119,1.0
4,0.6591618579131586,138.0
4,0.673919212941065,107.0
4,0.6602024406394854,36.0
4,0.6676284173682716,8.0
4,0.6729259294295715,191.0
4,0.6422760382177655,104.0
4,0.6768990634755463,108.0
4,0.6873048907388137,102.0
4,0.6886765679689717,80.0
4,0.6784126383502034,35.0
4,0.6865008040866521,189.0
4,0.6474316526345663,110.0
4,0.677939646201873,113.0
4,0.6699460788950904,91.0
4,0.6699933781099234,122.0
4,0.6659729448491155,230.0
4,0.6053826506479992,232.0
4,0.6902847412732949,121.0
4,0.6782707407057043,199.0
4,0.6847507331378299,120.0
4,0.6930753949484438,29.0
4,0.6688108977390976,93.0
4,0.680493803802857,98.0
4,0.6462018730489074,202.0
4,0.6716961498439126,4.0
4,0.6869737962349824,30.0
4,0.6686690000945984,22.0
4,0.6826695676851764,94.0
4,0.6578374798978337,200.0
4,0.6835682527670041,118.0
4,0.6436950146627567,231.0
4,0.6993188913064043,27.0
4,0.6742030082300634,28.0
4,0.6869264970201494,95.0
4,0.6728786302147384,3.0
4,0.6587834641944943,116.0
4,0.6682906063759342,115.0
4,0.6687162993094314,114.0
4,0.6701352757544224,85.0
4,0.6811086935956864,198.0
4,0.6801154100841926,201.0
4,0.6832844574780059,195.0
4,0.593841642228739,228.0
4,0.6702298741840885,6.0
4,0.6495128180872198,86.0
4,0.6923659067259483,100.0
4,0.679074827357866,128.0
4,0.6879197805316432,32.0
4,0.6814397880995176,233.0
4,0.6037744773436761,87.0
4,0.6745341027338946,126.0
4,0.6190994229495791,207.0
4,0.64842493614606,196.0
4,0.6649796613376218,209.0
4,0.6496074165168858,26.0
4,0.6371677230157979,229.0
4,0.644357203670419,31.0
4,0.6520669756882036,89.0
4,0.6784599375650365,112.0
4,0.6742030082300634,124.0
4,0.6598713461356541,99.0
4,0.6523034717623688,203.0
4,0.680493803802857,142.0
4,0.6332418881846562,197.0
4,0.6648850629079557,90.0
4,0.6794532210765302,88.0
4,0.6885346703244725,75.0
4,0.6524453694068678,62.0
4,0.6900009459842966,44.0
4,0.6067543278781572,159.0
4,0.6470059597010689,61.0
4,0.6799735124396935,13.0
4,0.663797180966796,160.0
4,0.6844669378488317,158.0
4,0.649843912591051,180.0
4,0.6754327878157222,219.0
4,0.655472519156182,162.0
4,0.6886765679689717,59.0
4,0.6642701731151263,179.0
4,0.6889130640431369,157.0
4,0.691892914577618,66.0
4,0.6602024406394853,42.0
4,0.6794532210765301,183.0
4,0.6716961498439126,154.0
4,0.652587267051367,63.0
4,0.6935956863116073,12.0
4,0.6706082679027527,206.0
4,0.6895752530507995,64.0
4,0.6572698893198373,43.0
4,0.6700879765395894,153.0
4,0.6581685744016649,58.0
4,0.6465329675527385,164.0
4,0.651404786680541,53.0
4,0.6952984580455963,48.0
4,0.673777315296566,52.0
4,0.6409989594172736,216.0
4,0.658263172831331,176.0
4,0.6391542900387852,171.0
4,0.6821965755368461,172.0
4,0.6907577334216253,49.0
4,0.6693784883170939,174.0
4,0.6712704569104153,173.0
4,0.6703244726137545,215.0
4,0.6647431652634566,214.0
4,0.654053542711191,15.0
4,0.6530129599848642,168.0
4,0.6828114653296755,57.0
4,0.6900955444139627,218.0
4,0.6577901806830007,178.0
4,0.6954403556900955,54.0
4,0.6766625674013812,56.0
4,0.6681487087314351,166.0
4,0.6428436287957618,167.0
4,0.6712704569104153,55.0
4,0.6665405354271119,217.0
4,0.69894049758774,47.0
4,0.6283227698420206,177.0
4,0.6574117869643363,17.0
4,0.6401948727651121,221.0
4,0.6432693217292593,170.0
4,0.6878724813168101,149.0
4,0.6905685365622931,148.0
4,0.6746760003783937,74.0
4,0.6559455113045123,72.0
4,0.6697568820357582,73.0
4,0.6453031879670797,188.0
4,0.6684798032352663,11.0
4,0.6864535048718191,70.0
4,0.666729732286444,147.0
4,0.626005108315202,144.0
4,0.6764733705420489,212.0
4,0.668101409516602,185.0
4,0.6679122126572699,10.0
4,0.6485195345757261,69.0
4,0.6549995270078517,151.0
4,0.655472519156182,19.0
4,0.663939078611295,152.0
4,0.5884495317377731,224.0
4,0.6964809384164223,41.0
4,0.6641282754706272,40.0
4,0.6728313309999053,184.0
4,0.6769936619052124,67.0
4,0.6610065272916469,186.0
4,0.6718853467032447,146.0
5,0.6390560875512996,167.0
5,0.5562243502051983,232.0
5,0.6626538987688098,190.0
5,0.6481532147742819,145.0
5,0.6504787961696306,113.0
5,0.6364569083447332,225.0
5,0.6468764249886001,194.0
5,0.5811217510259917,207.0
5,0.6517555859553124,138.0
5,0.6459872321021431,177.0
5,0.6458504331965346,165.0
5,0.6284085727314181,137.0
5,0.6115139078887368,201.0
5,0.6392156862745099,178.0
5,0.6561103511171911,146.0
5,0.6074555403556772,217.0
5,0.6432740538075695,114.0
5,0.6297537619699041,168.0
5,0.5909940720474237,143.0
5,0.6432056543547652,211.0
5,0.6561331509347925,215.0
5,0.609781121751026,205.0
5,0.6300045599635203,234.0
5,0.6246694026447788,171.0
5,0.6574783401732787,106.0
5,0.6178978568171455,174.0
5,0.632717738258094,141.0
5,0.6328089375284998,206.0
5,0.6530095759233926,105.0
5,0.6551299589603283,172.0
5,0.6578659370725034,189.0
5,0.637437300501596,108.0
5,0.6491336069311445,139.0
5,0.6490652074783402,176.0
5,0.6373689010487916,203.0
5,0.6346101231190151,187.0
5,0.6523711810305517,223.0
5,0.6500683994528044,140.0
5,0.6451436388508892,169.0
5,0.615389876880985,204.0
5,0.6459644322845417,175.0
5,0.6252621979024168,109.0
5,0.5858641130870954,170.0
5,0.6276789785681715,216.0
5,0.6497720018239854,233.0
5,0.6420884632922936,144.0
5,0.603419972640219,116.0
5,0.6483356133150936,200.0
5,0.6417692658458732,132.0
5,0.6478340173278614,228.0
5,0.5822617419060647,126.0
5,0.6297993616051071,150.0
5,0.6112859097127222,196.0
5,0.6423392612859097,212.0
5,0.6426812585499315,220.0
5,0.6282261741906064,125.0
5,0.6362289101687187,133.0
5,0.6431372549019607,185.0
5,0.6152758777929778,229.0
5,0.635750113999088,124.0
5,0.6507067943456453,157.0
5,0.6554035567715458,192.0
5,0.6181942544459644,209.0
5,0.5868673050615595,227.0
5,0.6540355677154582,130.0
5,0.6103739170086641,221.0
5,0.6443912448700411,152.0
5,0.6164614683082537,183.0
5,0.6057683538531691,153.0
5,0.6291153670770634,182.0
5,0.617624259005928,129.0
5,0.6517327861377109,131.0
5,0.6307797537619699,151.0
5,0.6473324213406292,193.0
5,0.6572731418148655,154.0
5,0.6549931600547196,128.0
5,0.6448472412220703,184.0
5,0.6517099863201095,158.0
5,0.639671682626539,181.0
5,0.6186274509803922,135.0
5,0.6378704970360237,161.0
5,0.6456452348381213,148.0
5,0.6534199726402188,119.0
5,0.6312585499316005,147.0
5,0.6385088919288646,179.0
5,0.6291153670770634,199.0
5,0.6366849065207479,162.0
5,0.6437984496124031,163.0
5,0.6571591427268582,117.0
5,0.6413360693114455,136.0
5,0.6319197446420429,186.0
5,0.6500227998176015,214.0
5,0.6139990880072961,222.0
5,0.6379388964888282,120.0
5,0.6358641130870952,230.0
5,0.6576835385316917,197.0
5,0.6252393980848153,123.0
5,0.6536935704514364,149.0
5,0.6432284541723667,134.0
5,0.6413360693114456,226.0
5,0.6457592339261286,213.0
5,0.5980620155038759,122.0
5,0.653921568627451,208.0
5,0.6385544915640675,198.0
5,0.6144094847241223,160.0
5,0.654468764249886,219.0
5,0.6490880072959416,231.0
5,0.6207478340173279,224.0
5,0.6401960784313725,118.0
5,0.6596671226630187,12.0
5,0.6465344277245783,72.0
5,0.6544231646146831,26.0
5,0.6365709074327405,86.0
5,0.6604651162790698,73.0
5,0.6339033287733697,45.0
5,0.6452576379388966,27.0
5,0.6498404012767898,19.0
5,0.665595075239398,59.0
5,0.6641130870953031,96.0
5,0.6518011855905153,28.0
5,0.6577063383492933,5.0
5,0.6616279069767442,57.0
5,0.6528955768353853,18.0
5,0.667578659370725,56.0
5,0.6645690834473325,75.0
5,0.6492932056543548,94.0
5,0.6576607387140903,20.0
5,0.6639534883720929,22.0
5,0.6552439580483357,90.0
5,0.632375740994072,9.0
5,0.6537847697218423,69.0
5,0.6400820793433654,67.0
5,0.6451892384860922,89.0
5,0.6544231646146831,44.0
5,0.6623347013223895,21.0
5,0.6652986776105791,23.0
5,0.6554035567715459,10.0
5,0.6490880072959417,88.0
5,0.6669402644778841,65.0
5,0.6502279981760146,24.0
5,0.6677382580939353,70.0
5,0.6363885088919288,8.0
5,0.6354309165526676,71.0
5,0.6255813953488373,87.0
5,0.6295257637938897,62.0
5,0.6494300045599635,7.0
5,0.6694254445964433,29.0
5,0.6594847241222069,17.0
5,0.6675558595531235,50.0
5,0.6257637938896489,16.0
5,0.6578887368901049,13.0
5,0.6482900136798905,31.0
5,0.6346785225718194,51.0
5,0.6047423620611035,33.0
5,0.6554719562243502,32.0
5,0.6657546739626083,49.0
5,0.6485408116735065,1.0
5,0.6562699498404013,100.0
5,0.6459188326493388,4.0
5,0.6509803921568628,37.0
5,0.6041951664386684,34.0
5,0.666233470132239,99.0
5,0.6550615595075239,14.0
5,0.6484496124031007,46.0
5,0.6028499772001824,54.0
5,0.6499772001823986,81.0
5,0.6539443684450525,80.0
5,0.6627222982216142,15.0
5,0.6493616051071591,30.0
5,0.6338121295029641,35.0
6,0.6891679748822607,75.0
6,0.6868338428488804,209.0
6,0.6492398578864744,69.0
6,0.6856151367429563,149.0
6,0.669792613401636,142.0
6,0.6717549367925308,18.0
6,0.6787986449640584,34.0
6,0.6916466991654961,68.0
6,0.6788399570354458,143.0
6,0.6747294059324134,73.0
6,0.6833842848880443,140.0
6,0.6840039659588532,19.0
6,0.6856151367429564,145.0
6,0.6831570684954145,36.0
6,0.6648145087994711,71.0
6,0.6571924316285218,192.0
6,0.6637817070147897,197.0
6,0.6863794100636206,198.0
6,0.6764232008592911,168.0
6,0.6859456333140543,45.0
6,0.6703916384367512,179.0
6,0.6752458068247542,52.0
6,0.6897669999173758,47.0
6,0.6721887135420971,48.0
6,0.6676856977608858,33.0
6,0.6792117656779311,173.0
6,0.6506238122779475,50.0
6,0.6646492605139223,172.0
6,0.669172932330827,51.0
6,0.6560150375939848,180.0
6,0.6741303808972983,157.0
6,0.6738618524332811,154.0
6,0.6561596298438404,153.0
6,0.6429810790713046,207.0
6,0.6799966950342891,208.0
6,0.6902420887383293,158.0
6,0.673304139469553,160.0
6,0.6729736428984548,203.0
6,0.6767950095017764,159.0
6,0.6711352557217218,191.0
6,0.6699372056514913,202.0
6,0.6619846319094439,115.0
6,0.6523795753119062,232.0
6,0.6759894241097248,121.0
6,0.6553747004874825,109.0
6,0.6715896885069816,129.0
6,0.607927786499215,113.0
6,0.6606006775179707,92.0
6,0.6586796661984632,186.0
6,0.6674584813682558,188.0
6,0.6389738081467404,98.0
6,0.6836321573163677,90.0
6,0.668119474510452,38.0
6,0.6824547632818309,89.0
6,0.6907171775592827,223.0
6,0.6950136329835578,112.0
6,0.6642154837643559,99.0
6,0.6778897793935388,229.0
6,0.6821036106750392,120.0
6,0.674977278360737,13.0
6,0.6677063537965793,103.0
6,0.6713418160786582,119.0
6,0.6682434107246138,183.0
6,0.6658473105841527,7.0
6,0.6732421713624722,1.0
6,0.6521936709906635,234.0
6,0.6770428819301,95.0
6,0.6925142526646286,107.0
6,0.6710732876146409,117.0
6,0.6796868544988847,226.0
6,0.6826200115673801,84.0
6,0.6839419978517722,189.0
6,0.6686152193670991,135.0
6,0.6769396017516318,131.0
6,0.6765884491448402,233.0
6,0.6353590019003553,228.0
6,0.6482483681731802,132.0
7,0.5769483542362671,56.0
7,0.5627498767730982,162.0
7,0.5742099786406704,27.0
7,0.5663782244372637,165.0
7,0.5432937181663837,96.0
7,0.5618872884604853,161.0
7,0.5653924092228491,116.0
7,0.5525220439235445,228.0
7,0.5683498548660934,185.0
7,0.5542335286707925,160.0
7,0.561161618927652,26.0
7,0.5615586833890136,57.0
7,0.5597650473738978,97.0
7,0.5618325209485733,163.0
7,0.5619283640944192,95.0
7,0.5563831535133359,114.0
7,0.5642559833506764,58.0
7,0.5639136864012267,164.0
7,0.5707870091461744,191.0
7,0.5672681965058327,229.0
7,0.5863272906511857,59.0
7,0.563763075743469,5.0
7,0.5652828741990251,179.0
7,0.5643518264965223,201.0
7,0.5562873103674899,199.0
7,0.551289774905526,172.0
7,0.5710334629497782,2.0
7,0.5630921737225478,108.0
7,0.5691166000328605,50.0
7,0.5846705734158498,173.0
7,0.5481680267265459,102.0
7,0.584451503368202,32.0
7,0.5656936305383646,49.0
7,0.5540007667451669,233.0
7,0.5816994358946272,174.0
7,0.559573361082206,187.0
7,0.5632017087463717,194.0
7,0.5651048797853114,1.0
7,0.555534257078701,48.0
7,0.5657073224163427,106.0
7,0.5705268634645928,175.0
7,0.5650227285174435,33.0
7,0.563680924475601,103.0
7,0.5619694397283532,46.0
7,0.5780026288405717,176.0
7,0.5569308286324552,193.0
7,0.5667068295087354,47.0
7,0.5767429760665973,105.0
7,0.5601484199572814,104.0
7,0.5577112656772003,177.0
7,0.5621474341420669,101.0
7,0.5578481844569801,51.0
7,0.5826989429870201,98.0
7,0.5721972725779068,166.0
7,0.5639547620351607,55.0
7,0.561230078317542,38.0
7,0.5859439180678022,112.0
7,0.5608467057341585,29.0
7,0.5535900104058272,45.0
7,0.5635987732077332,198.0
7,0.5499616627416617,54.0
7,0.5838079851032367,99.0
7,0.5600799605673914,39.0
7,0.5758940796319623,3.0
7,0.573634919765595,113.0
7,0.5670902020921189,168.0
7,0.5699654964674954,30.0
7,0.5834383043978312,53.0
7,0.5608467057341585,169.0
7,0.57455227559012,110.0
7,0.5707185497562846,52.0
7,0.5489347718933129,100.0
7,0.5495372145243441,170.0
7,0.5634618544279533,186.0
7,0.5584095514540774,109.0
7,0.5644750533983242,192.0
7,0.558738156525549,171.0
7,0.5461279369078264,94.0
7,0.5642285995947204,111.0
7,0.5607645544662907,24.0
7,0.5669806670682951,203.0
7,0.5826441754751082,12.0
7,0.5507147160304507,213.0
7,0.575277945122953,130.0
7,0.5552741113971192,142.0
7,0.5711429979736021,84.0
7,0.5811928364094419,74.0
7,0.5672134289939208,220.0
7,0.5600936524453695,129.0
7,0.5638863026452708,143.0
7,0.5734432334739032,18.0
7,0.5641464483268525,73.0
7,0.5685278492798073,85.0
7,0.5516731474889096,41.0
7,0.5606687113204447,75.0
7,0.5630237143326579,221.0
7,0.5681855523303576,128.0
7,0.5575880387753984,43.0
7,0.5869981926721068,72.0
7,0.5574100443616846,145.0
7,0.5608330138561805,211.0
7,0.5685278492798073,86.0
7,0.5612848458294539,19.0
7,0.5694315132263541,127.0
7,0.576140533435566,71.0
7,0.582712634864998,87.0
7,0.5685963086696971,210.0
7,0.553699545429651,227.0
7,0.5516936853058765,11.0
7,0.5616271427789035,141.0
7,0.548866312503423,131.0
7,0.5644613615203461,80.0
7,0.5646941234459719,217.0
7,0.5713073005093379,14.0
7,0.5681170929404677,134.0
7,0.5684320061339614,136.0
7,0.5798647242455776,42.0
7,0.5544252149624842,216.0
7,0.5863957500410757,79.0
7,0.5622569691658907,81.0
7,0.5500027383755955,137.0
7,0.5709786954378662,15.0
7,0.5882715373240595,78.0
7,0.5726627964291582,133.0
7,0.5494961388904102,138.0
7,0.5487293937236432,215.0
7,0.5652281066871131,219.0
7,0.5534257078700914,83.0
7,0.553740621063585,140.0
7,0.5705405553425708,214.0
7,0.547223287146065,182.0
7,0.5640779889369626,16.0
7,0.5631606331124377,139.0
7,0.56626868941344,13.0
7,0.5576838819212443,77.0
7,0.5669669751903171,183.0
7,0.5788241415192508,82.0
7,0.5617366778027273,126.0
7,0.5650911879073333,222.0
7,0.5872720302316665,70.0
7,0.5717865162385672,20.0
7,0.5731009365244537,206.0
7,0.5457719480803987,65.0
7,0.5555616408346569,154.0
7,0.5805630100224547,225.0
7,0.5786461471055371,23.0
7,0.5503450353250452,64.0
7,0.5480721835806999,188.0
7,0.5776877156470781,35.0
7,0.5601484199572814,205.0
7,0.5559039377841064,92.0
7,0.5776192562571882,120.0
7,0.5602853387370612,156.0
7,0.5456624130565748,159.0
7,0.5652965660770032,118.0
7,0.586121912481516,61.0
7,0.5857385398981324,25.0
7,0.5588887671833068,158.0
7,0.5671997371159428,93.0
7,0.5472917465359549,204.0
7,0.5572046661920149,157.0
7,0.5506736403965168,226.0
7,0.5680212497946219,63.0
7,0.5711703817295579,122.0
7,0.5599978092995235,91.0
7,0.57774248315899,125.0
7,0.569486280738266,21.0
7,0.5730187852565858,184.0
7,0.5574237362396626,68.0
7,0.5758803877539843,69.0
7,0.5615176077550796,37.0
7,0.5721288131880169,150.0
7,0.5812612957993318,8.0
7,0.5601484199572813,209.0
7,0.553850156087409,208.0
7,0.5771811161618928,124.0
7,0.5743332055424722,89.0
7,0.5742236705186483,223.0
7,0.5836436825675009,9.0
7,0.5745522755901199,67.0
7,0.5617503696807055,123.0
7,0.556205159099622,190.0
7,0.5674735746755025,90.0
7,0.5705953228544827,207.0
7,0.5733473903280574,224.0
7,0.5848485678295635,148.0
7,0.5610794676597842,10.0
7,0.5469768333424612,66.0
7,0.5572868174598828,181.0
8,0.8109804923758412,188.0
8,0.8081097197376267,192.0
8,0.8060908084163898,187.0
8,0.8125819916517592,190.0
8,0.8119430956640259,33.0
8,0.8048130164409234,222.0
8,0.8106653036885596,10.0
8,0.8039270806712667,220.0
8,0.8122668029644774,13.0
8,0.8106908595280689,218.0
8,0.8076667518527983,219.0
8,0.8075219354289123,224.0
8,0.8109719737626715,1.0
8,0.8091063974784903,233.0
8,0.8041911576795298,232.0
8,0.8106653036885595,4.0
8,0.8101030752193543,228.0
8,0.80912343470483,16.0
